variable_id,mz,rt,bl20210902_10,bl20210902_11,bl20210902_13,bl20210902_14,bl20210902_26,bl20210902_27,bl20210902_29,bl20210902_30,bl20210902_31,bl20210902_32,bl20210902_33,bl20210902_34,bl20210902_35,bl20210902_36,bl20210902_4,bl20210902_5,bl20210902_6,bl20210902_7,bl20210902_8,bl20210902_9,bl20210902_15,bl20210902_16,bl20210902_17,bl20210902_18,bl20210902_19,bl20210902_20,bl20210902_22,bl20210902_23,bl20210902_24,bl20210902_25,bl20210902_12,bl20210902_21,bl20210902_28,bl20210902_3,bl20210902_37,bl20210902_38
M392T498_POS,392.28470999151114,497.7230224609375,NA,12180.473922796145,NA,NA,3775.7282612823174,NA,3695.6560706977584,36510.72744805617,NA,NA,4687.469101007594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9784.223967709997,2395.300483731946,8653.80962601006,NA,NA,31931.5232797777,42885.847069751726,NA,31698.77512296671,33553.37287007365,31061.799407347244
M393T150_POS,393.20845038340434,150.42611694335938,NA,160941.1282705601,130417.87349559827,119925.65729655394,NA,5930.386077276275,5964.786677498238,163024.4039227844,NA,111759.03734668683,120248.36196116307,NA,98321.91166483315,NA,NA,7821.650417773294,NA,8627.013406406266,NA,137686.6624645544,40789.237802914664,40013.63580814227,2629.9941626348705,36997.64120531809,NA,NA,153333.0179849073,13055.95729636501,136789.93842346297,NA,155794.80700457687,161067.55085643815,NA,140438.1175694406,11081.651430146872,NA
M395T468_POS,395.2182307014568,468.0932922363281,67789.00591358803,118581.98587723238,29017.219934373228,20466.063766606287,22473.261299063553,24942.43429816987,34399.91020516762,65489.07571983981,51853.156056204716,37038.68082022155,87592.86456430062,79923.87698959581,54104.46367569381,33640.444132244484,55175.86982508552,44395.53302792397,46329.21798734757,53765.07710584894,51315.51602826316,46484.79153950843,22469.933914691293,58621.891868479666,NA,11928.339820891837,12163.1819382378,24160.360824563264,24771.856729969935,21300.63077158295,20326.37455162477,14488.561369109695,38457.74018760285,54263.44403759267,27789.072841014116,54632.21315429471,40231.3389075495,39241.80095644181
M397T468_POS,397.2128924518576,467.8080596923828,20784.742196294712,35538.225827258335,7656.230188572876,NA,NA,8601.011203471664,10048.009327066242,17390.758821454412,17172.78989365232,NA,NA,23746.31803239768,18713.292301824047,NA,16459.470301576046,12439.539291449759,14684.397829167958,13098.424928968712,14834.052549334021,12382.172136374786,NA,NA,NA,2542.485098176718,5264.308898954526,6599.043258023984,NA,5873.807802199786,5120.781992483208,5131.127929659739,13346.053533618722,9323.849386620213,NA,18701.386547099704,10982.695672170037,12048.554489517566
M399T20_POS,399.0171693777138,19.886184692382812,NA,68661.18663073528,36877.86792041894,NA,24258.252966352014,NA,34945.517962111364,76207.35337897885,24847.350119514995,NA,37939.58609010181,55594.88509845033,51716.4557259566,35468.58183502495,NA,27962.52797370489,35360.86987580375,NA,27328.93426488274,NA,NA,15126.14775226343,NA,NA,NA,39435.94674109683,NA,NA,NA,NA,NA,NA,NA,NA,50563.36176867625,53651.64446691696
M399T151_POS,399.1260265869407,151.24697875976562,NA,33000.43019668666,22796.73083351543,18965.228358875087,NA,NA,NA,37959.22414886581,NA,43121.399244356304,42103.54469842607,NA,43695.53971580544,NA,NA,NA,NA,NA,NA,20037.301434208344,28268.983087031695,25885.247946349584,NA,24669.562873799885,24686.773710877682,NA,53134.53500245183,13347.956007701161,42517.89215835589,NA,36309.79870125697,40676.95908721839,NA,36759.84701247423,NA,NA
M400T629_POS,399.77056057393213,629.4239807128906,NA,11685.914485925623,23404.40018161669,18926.110751784858,NA,23168.18612238966,NA,NA,NA,27711.84498529718,8710.898380222434,NA,15510.35850119862,18037.489431703132,24245.98429525094,27498.048117291157,NA,NA,NA,NA,18336.675224365663,NA,NA,36052.95296572194,7396.571766731858,NA,NA,19593.69891766387,23626.93846467777,15834.603958042,18686.005322264027,NA,5304.448041899038,NA,21112.53822323942,5848.070857990411
M401T497_POS,401.33997579000555,497.4089660644531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19196.197509796402,14243.933606916771,NA,NA,NA,NA,NA,NA,NA,NA,42163.5547447446,NA,NA,NA,NA,NA,NA,NA,NA,NA,6402.678459102101,NA,4117.1574837957,NA,3153.8883209348564
M402T46_POS,402.1582287219526,45.95526885986328,51365.420466041935,58430.662470056166,47210.556447406256,NA,NA,NA,NA,58404.13876754068,NA,64183.51682783267,38758.565902774164,70258.2359664434,40460.064187578755,61927.38874427012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17607.50941913229,NA,26618.881004519375,16997.37399927395,NA,54209.68261255686,NA,NA,NA,51929.78494138186,61770.91264696834
M405T191_POS,404.5211669433035,190.7790069580078,NA,11736.219999495941,9550.83403740207,9196.08480693557,NA,NA,NA,NA,NA,NA,11507.043685942088,NA,9321.396319380816,NA,NA,NA,NA,2031.657148357331,NA,NA,4312.935348534292,4573.732188517232,NA,4248.336524999365,NA,NA,9170.414779232491,NA,9758.322339901857,NA,11551.921834275026,7872.568969769595,NA,15054.594888760053,NA,6236.033238827016
M405T221_POS,405.0876093186272,220.87833404541016,NA,NA,NA,NA,NA,NA,NA,NA,NA,11491.448464490955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4117.9738253314035,NA,NA,4367.745347423493,NA,NA,NA,NA,NA,6053.401957244974,7166.4535904623335,NA,NA,5966.049072298237,NA
M407T219_POS,407.12595211571727,218.55311584472656,NA,6460.111266344771,3408.5021381331553,2847.7361949126544,NA,NA,NA,6449.367946955877,NA,NA,NA,NA,4539.925060313792,7734.8942171712515,NA,NA,NA,NA,NA,3003.1062759552838,NA,NA,NA,NA,NA,10353.814947223489,11222.167472804444,11461.54643190465,12359.950439952101,NA,7131.689140746174,NA,NA,6490.356845891021,6079.883917986246,NA
M407T14_POS,407.22070749835063,14.132275581359863,63004.5961109167,61317.638054384624,62342.04575212992,65661.725149978025,NA,NA,NA,62088.62959097587,NA,52881.06284915926,58729.69036558071,31822.55633712904,46919.866868520956,44849.96069716345,NA,NA,NA,NA,NA,NA,NA,10082.494153639218,NA,NA,NA,78716.8839369647,73738.62830305706,66263.13003635195,75354.45293778375,70650.7250710056,63562.90896718012,NA,NA,NA,51389.62227274112,50176.72645827628
M409T306_POS,409.09445102932386,306.2513122558594,NA,NA,NA,NA,NA,2756.4361953784883,NA,12181.417121798817,NA,9528.334751115366,4081.9103417915917,NA,33070.22171994401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17133.933231016937,16862.204511163905,2458.1486606714307,16925.92072765018,12660.600697493246,13134.668669640074
M409T280_POS,409.1776334701085,280.29095458984375,NA,10436.363266910634,11340.411632566302,9755.727024077378,NA,NA,NA,25108.1534690116,NA,NA,11579.671126696781,NA,NA,NA,NA,NA,NA,NA,NA,12679.503198667366,NA,NA,NA,NA,NA,12919.922484460732,12130.366351071489,13985.713634598731,11623.80123145629,NA,28619.93945475406,NA,NA,26415.50090806185,23038.802539189146,NA
M410T185_POS,410.13775244261274,185.4340057373047,NA,140186.87148513272,93651.28333178809,116315.3829358535,6920.233973042966,6936.9797420285895,6191.804838228294,87544.03940911949,4148.619276164564,109912.83088144497,72533.50109050433,NA,72902.67200360908,NA,17863.01876619059,13099.082298069974,9904.534355217655,9435.630025820097,NA,68653.85849897777,69598.40422612941,58906.47026407986,NA,71471.91357447753,74169.31954465093,51320.87176666707,54084.52558674632,56836.59280284515,50285.32830556111,NA,85003.8497229903,84566.9989271324,NA,72452.84748749674,77725.01433159618,77819.82866742634
M411T14_POS,410.72161274976145,14.132275581359863,7347.252942745577,NA,NA,NA,NA,NA,NA,NA,NA,5963.852796776661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6424.251109189423,7013.898466812213,NA,NA,NA,6974.390393378518,NA,NA,NA,6432.966426027902,5660.812176400999
M411T186_POS,411.1408825604069,185.54065704345703,NA,14388.188751299438,10844.27511602614,14287.735912897278,NA,NA,NA,10622.413372964324,NA,12683.209108786901,8735.614695500442,NA,7908.701224637228,NA,NA,NA,NA,NA,NA,8763.334877633744,NA,5621.169631065142,NA,8633.315697516486,8186.628075354357,5845.052567794697,NA,6987.180476169414,6325.026952885569,NA,9957.111386677418,NA,NA,NA,8858.107521890293,NA
M412T253_POS,412.28557870139997,252.54505920410156,NA,NA,NA,8218.065531766648,NA,NA,NA,8636.193008435483,NA,NA,6306.03706237747,NA,NA,NA,NA,NA,NA,NA,NA,10148.335119323441,NA,NA,NA,NA,NA,NA,7680.785141033196,NA,10837.817555469881,NA,12307.247050855507,NA,NA,8170.3302869641275,NA,8626.816577943717
M413T498_POS,413.2654821865402,498.3514862060547,198087.22870618198,338118.3679646017,62246.700590069675,91818.05851514876,62764.19430661265,68223.12386912046,82983.0950545859,1098735.6862848776,205434.81767666183,52347.528766108124,166087.544998103,53304.1274640895,455319.7613328081,31835.225944396945,42019.33851473071,100338.99122388646,40230.26931750179,52361.71424874418,43562.67690841167,137024.4177979874,29854.134043690032,415502.7318311571,NA,NA,17422.66587218299,218610.9860615282,52476.61631574205,171333.7693789455,48687.42584231304,218025.58024192214,554270.3556955676,1051243.3921330657,73508.46569430736,842513.9136519062,559979.2901623783,616112.627179766
M414T629_POS,413.7847463362863,629.4287109375,NA,NA,NA,19690.657281770214,NA,NA,18444.200011679157,NA,NA,NA,NA,10187.041183247962,NA,NA,NA,NA,11655.686922329996,13885.163695848107,12749.115681870508,NA,15250.49099825988,NA,NA,NA,NA,20176.83344240496,NA,NA,NA,NA,2223.6849975691703,NA,15214.796967494765,NA,NA,11474.353733049365
M414T180_POS,414.17005237166455,179.79641723632812,NA,890039.8440186118,806357.6806115294,729361.2620491758,47802.26132903584,36520.77528393232,37648.752942562794,751606.8580445449,15232.317101919429,643154.1645378248,804259.9805410918,NA,622744.031684446,NA,38081.735687271255,48320.840837273696,21557.683091172454,32410.319443674543,22156.237044343474,721107.1651322088,339213.5607562892,252943.45573387537,17508.665978867277,247980.61638246034,278293.91653856455,59217.137163388565,747104.8067437494,770053.3448141043,703567.6306297666,NA,781050.3309371918,760155.3522190575,19501.179163878438,823157.4613765229,677118.0707922449,670170.2204130501
M414T498_POS,414.2672481923613,498.3519592285156,30067.288764533434,54708.20614978405,9704.576133657609,14507.642730292646,NA,NA,12398.216018683983,180469.80746489015,31961.56105781213,9799.94260660681,29610.569775525146,8025.58068227175,75233.04440067805,4682.549425209817,NA,13897.53370285844,5737.0932534274,7099.480444134238,7902.861455033105,20554.84152412584,5122.642555239801,68360.77382983787,NA,NA,NA,36266.64212665639,NA,27807.64293672302,5807.981890110847,36438.29993634053,93666.35086075125,170669.34292433003,12184.431991584002,144007.41681760235,94915.46549102808,103921.1166164454
M414T284_POS,414.3016130348838,283.5053405761719,NA,118171.36505271221,90706.71186066016,79084.36880655018,NA,NA,6324.266516360607,95482.47195856931,5488.475898772644,82395.46014825677,86830.1616445403,NA,41781.00858099768,56275.361655658766,18430.55877688595,18776.9580460758,16438.993540993688,14868.194808287817,14545.793287344939,96866.9775475812,25842.750733179324,30773.582123278364,NA,25633.75186223593,27084.237135876618,94917.25859381807,100416.3601804179,112378.31082992547,101774.01302699796,23782.768349821647,106050.6626673952,109600.39386896104,NA,91213.49539242449,91476.7161134727,90207.18540627389
M415T180_POS,415.1722250332486,179.72635650634766,NA,120152.301156237,110153.47081711804,101174.07854008999,6584.245798998677,NA,NA,102589.55057917096,NA,86546.57572342428,113317.14613442234,NA,85821.41739536745,NA,4964.144867333748,NA,NA,NA,3391.455276761711,99498.92138658433,45795.67116737302,33493.82971288144,NA,NA,37404.01603863779,NA,104547.571665008,105054.38250270196,96522.97701860337,NA,107745.50222772379,105070.64604114057,NA,108036.63732533054,92015.3572636136,92259.64819927106
M415T311_POS,415.21104091330267,311.17108154296875,NA,NA,10621.975965488142,NA,200862.21182757226,178461.38397246314,160850.64960929748,35147.7944268513,620100.7112416199,NA,12037.899392809255,NA,5029.492787816905,NA,115758.50837615457,132225.4763772774,66708.54336684226,110752.4850864608,143267.49714983362,12999.524622892497,40801.78356761643,25902.91158456877,132226.01580583391,109247.43772385473,124674.87489558279,10243.259774396625,10392.22302479062,16642.184319909404,10108.636919394712,NA,43812.99137297896,41696.11762803047,400501.15314767446,52813.58170770129,34846.91298287421,NA
M415T156_POS,415.2523638547202,155.81818389892578,NA,17344.172363291356,19214.853241071945,17466.26562058641,NA,NA,NA,NA,NA,18521.16136110424,20567.33404413011,NA,NA,NA,NA,NA,NA,3028.1490230466097,NA,21317.48757158821,NA,8183.832993484887,NA,NA,8378.64694734424,NA,NA,20107.052228588913,20029.41325277256,NA,19723.231526413525,20877.876222808427,NA,20280.92237829942,19577.041717387365,18390.243625583793
M415T498_POS,415.2691179797049,498.35198974609375,NA,NA,NA,NA,NA,NA,NA,10882.003082334677,NA,NA,NA,NA,6407.537510757165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1770.8956473270998,NA,NA,6892.585044810826,13984.265598488708,NA,NA,7699.118297790078,8389.66632478478
M415T284_POS,415.3043081304056,283.52235412597656,NA,NA,NA,15216.85869216277,NA,NA,NA,19277.253040435848,NA,10759.42766798386,NA,NA,NA,NA,NA,NA,NA,NA,3492.7948598431835,19593.390503036906,NA,NA,NA,NA,NA,16019.793663122982,NA,22677.67987755028,NA,NA,17665.85941025241,19990.268898085087,NA,18729.53682591873,16051.992065517526,15286.40200137628
M416T169_POS,416.0935444415308,169.00433349609375,NA,574305.8868221287,399524.84355895023,350817.53355009254,64987.55592197024,47951.69329114395,43639.458603738974,556822.2855501102,28707.809137343695,547641.3390460818,465024.5757725428,NA,511787.36468175834,NA,37679.79424480078,41110.938462967635,37994.48940722876,13886.011147616708,19710.480127273422,402989.5431982928,13904.341181972333,32216.249261257755,15409.323620717354,25455.681940906936,18285.815937347026,NA,705052.6249761782,635700.6726762077,573950.6418973793,NA,507245.2178382277,582425.1314809792,15258.841709300461,481057.0012546385,503757.07855141134,529041.2569914267
M416T180_POS,416.1692472512976,179.7218475341797,NA,29930.34601948794,26698.015064110255,23311.714017336268,NA,NA,NA,24261.601409602557,NA,21417.450976343076,26823.88617023963,NA,20029.655027135166,NA,NA,NA,NA,NA,NA,24598.044341769648,10546.871167407213,NA,NA,NA,NA,NA,23666.959586392095,23689.04664523348,22058.17769463851,NA,26191.006368538598,23909.957536968566,NA,20372.75131358109,21558.631768107967,20997.604876690566
M416T311_POS,416.21387286361835,311.1670379638672,NA,NA,NA,2449.8026122869114,24860.046026641747,28873.10796070148,27173.28392033303,NA,104871.17405585408,2216.4114805539057,NA,NA,NA,NA,16224.508830414683,20093.599416392695,9621.00417521944,18633.360890993437,25243.757149391044,NA,5056.805084256188,NA,18805.982285704868,14603.41040611135,19380.651784711565,NA,NA,NA,NA,NA,NA,NA,67571.56571369633,NA,5946.592365285392,6292.660951065775
M416T284_POS,416.3097606185609,283.77484130859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568.273990153487,2437.0936104059533,NA,NA,NA,1782.6455783870067
M417T169_POS,417.09648318698004,169.00433349609375,NA,65089.15592192473,49724.13305340874,42351.49266519342,7190.035725292584,5657.687566311101,5501.666660291722,68791.15798991387,NA,68188.20077313826,54377.632239900835,NA,45904.239646488546,NA,4717.655415135302,5003.245747526543,4617.2742766998945,NA,2520.3657531659874,49526.79652994966,NA,NA,NA,NA,NA,NA,83760.33120609145,78401.17667176627,65366.324113932016,NA,62335.17844006531,73514.60422930538,NA,51045.12160821284,59985.73948865668,62475.69929586972
M417T176_POS,417.49734005835103,175.52277374267578,NA,29833.308134331848,24897.374580281874,23539.252828875666,NA,NA,NA,29290.899465278373,NA,17788.135290090802,23100.268490948678,NA,24023.74547110597,NA,2122.2045421559865,NA,NA,NA,NA,29767.073591101787,7169.226581922215,7321.295779300348,NA,6625.540130864847,NA,NA,32361.495966822178,28710.27990302644,26680.458136926078,NA,27845.293849655915,17774.03138632647,NA,24571.70402404355,23630.031462174746,NA
M418T176_1_POS,417.8316315784866,175.5586929321289,NA,NA,NA,11934.63613506419,NA,NA,NA,16908.1542088179,NA,12751.975523852374,13911.873176650752,NA,13597.159057518524,NA,NA,NA,NA,NA,NA,18816.971530329498,NA,NA,NA,NA,NA,NA,20353.011826125057,18605.576374321263,NA,NA,15726.12803974211,16094.127445176617,NA,NA,12247.647126680473,17366.373704823047
M418T169_POS,418.0917734310989,168.8668212890625,NA,30313.79212929664,19388.47775359968,17472.30963352472,3999.326122980755,NA,2377.7080576666017,32295.57656956526,NA,32413.990961841464,24487.135874294196,NA,26310.2261048803,NA,2138.3168077409973,NA,NA,NA,NA,21720.61900313829,NA,NA,NA,NA,NA,NA,34474.8682307127,33868.17045870994,29141.4956134502,NA,28790.08872977925,28080.2480340523,NA,22778.215363065963,27077.205935241524,24969.487915134105
M418T176_2_POS,418.16519519201006,175.62698364257812,NA,9465.48694728614,8124.641402994854,6477.63910840707,NA,NA,NA,9085.236245138087,NA,6181.115761584488,NA,NA,NA,NA,NA,NA,NA,NA,NA,9041.071232913846,NA,2738.424802241937,NA,NA,NA,NA,NA,9285.193788899842,8797.951483790866,NA,8580.3726809653,8625.870697068634,NA,NA,8046.674020535831,8528.80919699534
M419T229_POS,419.05725784336744,228.8929901123047,NA,11217.888674053233,NA,NA,NA,13425.123214307565,14331.315765404563,NA,13091.874048610238,NA,13126.500503008414,NA,NA,10886.103487042206,15848.431616442373,18534.64193086495,19498.456574033848,20758.64805477677,19228.701410363283,15934.277548375963,9298.141079789051,NA,11345.113868631126,13192.14385985665,7180.943838370828,NA,NA,NA,NA,NA,NA,NA,9137.291213532617,NA,NA,NA
M422T322_POS,422.189801152903,321.8686828613281,NA,NA,35093.866373804194,29148.724997791294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50166.02532877968,49993.521113382885,48606.118469319,49954.426197534376,50624.10174021945,36316.11607868302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28008.58911411209,NA,28173.854379682194,16267.959999554838,NA
M423T500_POS,423.2509019652388,499.9239501953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3694.951474338454,NA,NA,NA,NA,3043.5894614844483,2922.094970952309,2569.729204169881,NA,NA,NA,4140.145515016046,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035.4611873417705,NA,2502.3073654311734,1390.1722383497888,1589.89779385447
M424T176_1_POS,423.5022693766956,175.65184020996094,NA,178054.56411372006,152189.3303598745,137790.6456868599,6498.530287782374,NA,7624.563722648921,159396.3769331981,NA,112189.34560379817,130093.59701509087,NA,129037.90447386628,NA,11205.383354741958,NA,9437.453329186816,7593.887277477203,7185.291183510999,188967.8699344291,35676.5233487994,40374.02550579797,4265.460990874811,32027.053347934238,39832.547643708705,NA,185869.67107494702,175905.15785282326,154582.32949831363,NA,152840.58798991705,154703.8359826624,4820.27675425539,141719.8015271696,140603.015987136,144593.4837267872
M424T187_POS,423.5012822374824,187.04452514648438,NA,NA,34011.35859505547,31433.728145351386,5957.023142242132,NA,5543.3080800066145,38624.58244734819,NA,27776.497177323414,28615.693139870807,NA,34295.98815919949,NA,8922.329024987024,NA,6869.086787735291,NA,10177.599886164558,41559.196810597656,NA,23645.47518661326,2942.2897386577633,20088.723640485932,18703.033190965107,57665.00673303841,48326.69304734151,43726.81785783644,38920.307855974876,NA,34551.11153038638,38131.01328867883,NA,32776.74665126746,35901.00470514129,32878.80892735321
