variable_id,mz,rt,X20210902_neg04,X20210902_neg05,X20210902_neg06,X20210902_neg07,X20210902_neg08,X20210902_neg09,X20210902_neg10,X20210902_neg11,X20210902_neg13,X20210902_neg14,X20210902_neg26,X20210902_neg27,X20210902_neg28,X20210902_neg29,X20210902_neg31,X20210902_neg32,X20210902_neg33,X20210902_neg34,X20210902_neg35,X20210902_neg36,X20210902_neg15,X20210902_neg16,X20210902_neg17,X20210902_neg18,X20210902_neg19,X20210902_neg20,X20210902_neg22,X20210902_neg23,X20210902_neg24,X20210902_neg25,X20210902_neg03,X20210902_neg12,X20210902_neg21,X20210902_neg30,X20210902_neg37,X20210902_neg38
M704T185_3_NEG,704.213169031987,185.1189994812,17299.711756559976,15612.88465709291,NA,8432.200469909467,NA,1416044.9215731663,1697215.5450103001,2011750.694647092,1669992.736284062,1532509.1240733818,11638.338448622411,8153.571700907897,NA,NA,NA,1603894.6928529106,1591648.2128271016,1198122.9042306528,1682096.5671450882,1541606.6912008973,599802.0638634829,483901.3404678224,NA,574124.4230139373,591712.7693778927,1422171.1335338238,1116871.8359680655,1463330.2725251315,1432152.5060686145,1447637.771541523,2761427.132731454,1856357.8421684585,1682278.7174220688,1725922.618448405,1732553.861217043,1753054.5494896085
M704T185_4_NEG,704.4854957539575,184.80500221254,NA,NA,NA,NA,NA,8455.728035782044,10204.295579399017,11714.599232225219,8848.465698178035,8077.896489128037,NA,NA,NA,NA,NA,7845.18886272582,8283.217867673438,4345.998823623,8262.120246463493,6600.213326441573,NA,NA,NA,NA,NA,7097.54689148728,4040.4327106534597,6345.975669476754,6846.107330348324,7440.94943047652,43440.17910803848,11161.581675621399,10617.907318038255,10065.742168395273,9632.265747113832,8290.466537474087
M705T23_NEG,704.5562379131061,22.77099967002,79141.06243148487,73494.41942894383,72017.58428916452,65187.0661925376,61878.01762794382,62881.04721069696,86454.91744739993,77740.22511798822,82043.05397626442,75097.39997932353,56145.8716112793,62126.9824269173,46237.5980225223,54420.71846354058,45698.884290923124,62803.338394663995,59610.028611497284,81371.66734960806,70462.44356439044,60422.083515231265,16952.999865120324,22984.040069717386,17850.584188660785,23657.96801384918,25506.724387855975,82758.41804043995,98720.68695977653,92721.00192709886,83662.64796910969,81824.42737844647,NA,81380.45308421529,82734.82081788576,88427.72071701278,73647.8634487111,76993.06290945888
M705T185_1_NEG,704.83251953125,184.80500221254,NA,NA,NA,NA,NA,NA,4693.324441881594,5211.966247537932,4873.9051819033175,NA,NA,NA,NA,NA,NA,NA,5940.953006729899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3327.8435351747557,NA,NA,23258.674678730305,6333.395680194856,7369.489576581808,NA,NA,NA
M705T158_NEG,705.1381535187775,158.32300186158,NA,NA,NA,NA,NA,23308.673666840998,23742.399332727084,25500.143012870136,22819.93063699785,20360.494937694446,NA,NA,NA,NA,NA,19885.491969730905,21380.301905546385,16109.289922720785,22188.085184028427,17904.118344596263,NA,NA,NA,6256.497610697592,NA,24295.936088824004,30487.29453533401,28261.826466106,26184.091326041475,24096.092482033448,35002.28575248687,27352.810516402755,25202.986741971807,27438.747906489807,25829.169928873307,23397.79814097885
M705T182_NEG,705.128348965311,181.65999412536002,NA,NA,NA,NA,NA,NA,NA,1793.5360193409804,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442.818569559519,NA,NA,3388.448574543163,4639.979640667201,NA,4499.190115952348,NA,4353.904023170681,4206.349954605305,NA,4266.29157365242,NA,NA,NA,NA,NA,NA,NA
M705T97_NEG,705.1387308723902,97.39199995995,NA,NA,NA,NA,NA,2288.28828984611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2241.7250457642244,NA,NA,NA,NA,NA,1799.309593187622,2283.620095249197,2670.2008652734703,NA,NA,NA,5565.315314897748,3643.1359370458854,NA,NA,4057.0704930008405,NA
M705T229_NEG,705.1466992162278,228.57799530030002,6698.269605020099,NA,NA,5532.268524199977,NA,41096.1803639494,35901.00470514129,32864.37106816456,32133.69806769469,32232.745133513214,3107.9246377942136,NA,2003.8874861064812,NA,NA,10614.858085194415,28522.196446172435,17013.124908747355,25187.020787355683,12188.102797379874,18155.340007237748,22346.77508659654,NA,18882.207536792695,18432.270183573877,32257.4064088663,28633.29892808744,34626.16280412541,35000.01554970047,31647.77018073109,44506.45800564183,31887.99131897298,29854.755598772088,33462.231518639026,31054.60726503184,27991.002058329268
M705T190_NEG,705.1586669829251,189.8359966278,NA,NA,NA,NA,NA,71541.1659644949,113769.62723779502,148881.08280190482,96307.38278101751,84268.98032075823,NA,NA,NA,NA,NA,80598.07283656097,78125.73761257553,35884.777506085,98456.47287804063,68758.27539863024,7893.3193512394355,NA,NA,7095.974968451425,NA,48929.87710623696,32843.40245849109,60517.61460042527,56317.59692101596,51982.25723657409,186128.31119863328,115587.67092935703,111046.29523528651,118214.02421356576,118974.2450406677,121367.46296287385
M705T105_NEG,705.1772510577628,105.36000251772,NA,NA,NA,NA,NA,7221.97164834479,13811.874895766145,9069.52974663488,NA,10562.995433759983,NA,NA,NA,NA,NA,9015.674228040207,8296.07797385742,NA,3874.8145200461754,NA,11707.645412697115,NA,NA,14132.093265887304,NA,NA,NA,7300.479942905762,NA,6107.937982204698,14518.073730492786,NA,6345.03088964958,5434.399146994242,NA,NA
M705T185_2_NEG,705.2129501914268,185.1189994812,6976.910686471267,NA,NA,NA,NA,569878.2906791496,667028.6003218759,756735.6993463662,641566.5439487066,617642.7932873718,NA,3801.4098880428787,NA,NA,NA,639512.4650671763,655997.7820684633,471565.35248715605,667588.7365842839,598179.5602341042,223140.826352639,185452.51613752617,NA,220413.23431361443,229299.88963151487,562616.8463322081,445345.32181651145,576683.293172216,580886.1607084955,591110.7576112037,1137132.9751310672,716239.2916612008,681996.3495494754,692549.0004369107,681239.2637837837,686985.7040883652
M706T28_NEG,705.9570767331501,28.11600029466,NA,NA,NA,NA,NA,5250.69146906761,3556.3118862342194,NA,NA,3777.4206114770923,NA,NA,NA,NA,NA,NA,4135.340351901184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3904.1600839179937,4179.913541077794,3675.987028368313,7120.644222208113,4647.473109385447,NA,4256.6392869075,NA,4639.323516325404
M706T228_NEG,706.1289202969458,228.26399803164,5519.60147097747,3768.2088896035375,5104.431712266577,NA,NA,74946.58158975882,60040.603780948084,42479.29329858947,58509.49047133746,58748.79381183233,2314.6332931116167,NA,NA,1949.7709158677137,NA,10754.468641939786,44455.72975991055,19065.885606729553,36221.6322232834,11094.678107303802,16891.124479893748,25865.103167549016,NA,18197.83860120564,16961.23605355951,47281.92297922487,75848.46469466604,55464.512368184944,55703.4006143614,34617.94521726759,82713.65003560083,58634.35328764896,48297.13383115159,47725.78406007229,46428.19281827298,44934.007873209106
M706T158_NEG,706.1424731727026,158.32300186158,NA,NA,NA,NA,NA,NA,7139.543998061322,7635.614061331893,NA,NA,NA,NA,NA,NA,NA,5931.3218065793,5551.048178114576,NA,7458.071451154674,NA,NA,NA,NA,NA,NA,NA,9117.606569758938,7230.5790138350385,NA,6937.11731729921,9788.050359654788,8030.389134326909,7965.002487124871,8499.763264359523,NA,7270.762037555922
M706T190_NEG,706.1619303707816,189.8359966278,NA,NA,NA,NA,NA,22366.94159341424,35376.927899885966,47796.76385882277,29966.694839641164,25623.603022846353,NA,NA,NA,NA,NA,25711.52583379482,26187.060848186215,11149.964477918491,34207.94677747199,23833.63233014234,NA,NA,NA,2949.925526220146,NA,16075.428118462927,12127.007578006951,20206.18215530441,19164.1005562975,17140.43895124915,59570.104584107066,38992.08624280947,37395.904111222735,40658.725850002615,38969.2580837466,NA
M706T34_NEG,706.1566499072271,33.53299856184,NA,NA,NA,NA,NA,3358.576830620952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4297.373856370179,4595.251368908471,NA,NA,NA,9535.76183795752,11767.439773984319,5057.838616511149,5460.209350588155,4646.770359937032,NA,NA,8251.629943274344,NA,4490.588889757051,7002.976351932425,5964.455623388753,5723.864114264698
M706T105_NEG,706.1682713356299,105.20350098611999,46853.10386892843,71685.49795376862,NA,4463.074028494193,2127.8572997892475,630559.5509892239,963184.9295675308,767672.5506507173,820844.9178106274,787916.9788093605,72010.51658475582,2693.095906130425,NA,15852.196998920557,NA,720306.0888460536,860279.4341480315,369509.2398337744,466498.9419674485,529653.5742652229,963236.503236828,710984.6930431939,NA,1097101.8847162444,1124601.7943527824,494477.48668258137,439132.48165678035,548059.2858245567,522143.8873521267,584131.0949924407,1158307.670797697,632666.7826319764,548608.0880989451,572921.7500289677,482544.34958344814,473154.9754465286
M706T125_NEG,706.1850349181193,125.44549942014001,NA,NA,NA,NA,NA,6369.457263926718,NA,NA,NA,4231.422443444032,NA,NA,NA,NA,NA,2982.9925479260396,2197.8627887308458,NA,3508.0827083520735,NA,NA,NA,NA,NA,NA,NA,4594.014908988911,4119.956186198124,NA,3586.0566513736567,7462.92877305458,4328.447271463604,3731.7574167148796,NA,NA,3039.663938269891
M706T185_NEG,706.21380615234375,185.1189994812,1701.3951515978958,NA,NA,NA,NA,98034.69335480584,111098.1503674308,122775.4163929425,102149.70546307146,98683.89953265678,NA,NA,NA,NA,NA,107377.20534476527,108007.35923584143,79378.47149789592,112857.50196871,101399.56377496618,37147.2700268911,32440.37879409764,NA,37814.02347277161,39890.407577225196,94389.65922721139,76129.62765889756,94810.86853873251,97265.061660303385,99850.41075998536,189364.25887455264,115315.98891703376,114363.00579039606,118443.47279295762,116002.70301792391,117746.5663943102
M706T92_NEG,706.2124160098904,92.36199975015,NA,NA,NA,NA,NA,9867.301049646425,11409.402693531541,12027.886742923261,NA,7277.170295684864,NA,NA,NA,NA,NA,7322.38043512183,8567.55167303603,7442.878304690344,10075.908607661035,7706.087334084451,NA,NA,NA,NA,NA,6463.509383204243,NA,7924.390282625021,5900.571103367678,5731.63224502219,17232.600848041184,10979.400639708389,10810.095498245346,11044.137213626827,NA,7499.520354618727
M706T375_NEG,706.2646061415525,374.81901168822003,6268.000375062575,6139.290766493834,4792.0732527218015,3793.4489523980064,4340.708271143084,3453.475160032774,6565.08406342263,5860.725166352801,NA,3284.8908034627543,NA,NA,NA,NA,NA,NA,NA,NA,3745.674662588866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8123.2053217070325,3767.131722448758,NA,5415.389732640311,3537.320239189248,3409.790283103729
M706T318_NEG,706.27362060546875,318.39850902558,59269.67245104196,54653.52000915365,51644.23667916257,51468.872792780894,49116.14089485587,333025.3874058036,443082.82098516537,385923.373565428,234179.5550225315,214082.93797035774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246205.26032085696,182939.5907944686,129652.26275847438,153534.60270583007,133355.51340206256,133523.5914012213
M707T23_NEG,706.5546623375191,23.08600008486,47835.04029683705,41969.63840528171,41665.27061724719,38883.473496819555,35017.06208459845,39003.18313443824,42109.629454047295,52731.741000180846,41537.101825832455,44744.17405109436,34481.66949078157,36169.521185642174,26425.84953475514,NA,21060.717949156726,37637.454866468535,NA,39775.279808283034,42588.02174196621,36957.79502068118,10017.66498818616,NA,10109.51051265072,14341.088146472614,14562.648232223652,45846.40492108542,49957.532589767296,53986.75164991574,45349.844788006405,46352.848028535715,73020.40551258548,44356.49763537476,37807.996576961705,25851.070522065147,47064.667858374465,41590.18938129488
M707T228_NEG,707.131761947523,228.26399803164,2580.393776911214,NA,NA,NA,NA,30192.433838055662,25036.491970644784,15732.571956569749,25631.34436030066,22897.88847833964,NA,NA,NA,NA,NA,5259.800865126292,19955.89337932039,8847.72599960695,NA,NA,7928.628191235259,NA,NA,8012.162117985925,NA,20231.30753337487,30403.80267328194,23142.99805645333,23573.376548895947,16149.412907560853,35837.12865971974,20049.37916668567,20322.14059549164,20144.8224736815,19950.034491742234,18506.91633048999
M707T190_NEG,707.1631727733213,189.8349952698,NA,NA,NA,NA,NA,NA,14669.121966469316,19168.088722369128,13350.669677807273,NA,NA,NA,NA,NA,NA,NA,11640.185146089429,4879.615359287054,NA,NA,NA,NA,NA,NA,NA,NA,NA,8982.261581392955,8574.524360953365,NA,24813.174037597502,13926.64996345495,16581.193934365278,17508.320255891216,16027.2333811035,NA
M707T105_NEG,707.1717615102692,105.14400243762,16573.334207442644,24375.74311694976,NA,NA,NA,251685.50117785114,466824.65405872086,347042.1552938916,366243.79486038105,357470.50773456926,23310.202451885347,NA,NA,6654.589503789229,NA,308981.90318768023,405371.3144072983,134243.0616395867,192074.79413099185,209765.13654975672,406215.1204901548,268393.49745224,NA,506633.8381655659,525454.9374708448,195056.9564144028,168281.7681291638,222185.07072485556,205580.92669082512,238313.83646555024,489314.5871533004,270069.19939112716,246558.65105335816,243297.7843001381,212226.71197692098,205192.51413601817
M707T252_NEG,707.1830688915122,251.91598892213997,NA,2704.9967193619277,3424.756141659522,NA,NA,53943.57986902104,66948.79369119347,90901.26484460525,50337.34114596323,47319.208068875465,NA,NA,NA,NA,NA,57183.89886505107,58587.51522234005,38740.22918371864,73897.51425160376,43921.68313491681,NA,15024.225016959057,NA,12629.436721870868,14154.568292135395,42945.51164011183,68374.98735001002,61280.091042032334,55514.052848848536,58010.59138198214,83041.41288057037,63204.16846719858,60644.54999371992,72821.43584355949,64504.61728664832,66886.64705348074
M707T233_NEG,707.1827643761799,232.97999382018,NA,NA,NA,NA,NA,58979.90478250192,66896.45099068095,92890.70793167251,54010.995643557806,45385.12115839441,NA,NA,NA,NA,NA,44595.63335440302,44916.15521200563,37834.960176239365,71117.213766806,40610.74494771424,14565.959996455846,15747.616096559872,NA,16435.82172325175,16421.29461515243,41019.599502653306,64949.159374274575,63862.22542733506,51560.757479525644,37099.26995324913,85723.59864799457,64443.86579007196,55098.52262004934,66632.44491328453,65560.53474390798,65257.533497926575
M707T185_NEG,707.2139728234329,185.1189994812,NA,NA,NA,NA,NA,16434.372131748732,18253.82427687395,20155.86825181679,17627.66080132063,13708.183739636024,NA,NA,NA,NA,NA,16368.592582792013,17333.79972085891,13256.93297108427,18267.362911137876,16842.28964214779,NA,4894.17812348124,NA,NA,7417.104211238357,15323.462335419597,12275.03240168594,15403.804423520083,15239.395743829853,15317.60078427268,30000.49508835331,19324.39753527097,20160.419354383357,18630.12572015005,18982.575055378056,18267.991660270032
M707T93_NEG,707.2143763207607,92.78399705886,NA,NA,NA,NA,NA,4549.955915643919,NA,NA,4539.202089311528,NA,NA,NA,NA,NA,NA,3089.5094132653744,NA,NA,3891.6101095394024,NA,NA,NA,NA,NA,NA,NA,3641.9345375587422,NA,NA,2551.5197342555275,6332.6861077989415,4404.435616936489,3743.447282525555,NA,NA,NA
M707T40_NEG,707.2298507977571,40.45000076292,NA,NA,NA,NA,NA,NA,44490.738007971304,16216.382060835851,25750.447574323964,16928.984574679293,NA,NA,NA,NA,NA,16148.85107206095,29169.03292938973,NA,10422.99485495343,6144.600790279153,NA,NA,NA,20575.276429012483,26198.634071612065,6234.236760400477,NA,14289.239395641795,6015.273531331407,7208.933425682742,37826.615791492055,25996.298776001928,16688.98400407653,22856.748457753205,24126.7568304941,25855.623717878607
M707T318_NEG,707.2777483199864,318.39900970458,20843.7375332014,18966.301587213355,17388.24361623711,17876.0004687518,17324.27874517348,111787.07186840258,144034.06811537096,130285.97914651447,80241.85004874559,72849.2921042252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82530.08726742478,64247.75913242236,43395.38830010161,54223.00899560928,48135.461685147675,43347.91388489494
M707T375_NEG,707.273397902021,374.82001304628,6580.216026274857,6142.417998788353,5018.800494905061,4124.132701103883,6395.182036901367,3381.041966851377,NA,7178.240841435871,NA,3330.1167755114006,NA,NA,NA,NA,NA,NA,NA,NA,3455.0373077291733,NA,NA,NA,NA,NA,NA,NA,NA,3384.6319905400396,NA,NA,10394.206492265865,NA,3885.1801317024233,NA,3632.283736473888,NA
